case_id,reported_at,missing_person_name,gender,age_band,state,district,language,last_seen_location,reporting_center,reporter_mobile,physical_description,status,resolution_hours,is_duplicate_report,remarks
KMP-2027-02108,2027-07-12 07:06,Saroj Verma,Female,80+,Tamil Nadu,Madurai,Tamil,Gauri Patangan,Adgaon Kho-Ya-Paya,+91 9970116059,"Old man, hearing aid, wearing full pants shirt",Reunited,8.8,False,
KMP-2027-02109,2027-07-08 09:45,Rahul Mishra,Male,80+,Uttarakhand,Uttarakhand District 2,Bhojpuri,Laxmi Narayan Ghat,Nashik Road Center,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,0.7,False,Found near ghat
KMP-2027-02110,2027-07-12 12:05,Kamla Trivedi,Female,41-60,Telangana,Telangana District 3,Bengali,Madsangvi Transit,Adgaon Kho-Ya-Paya,,"Woman in burqa, has small child with her",Transferred to hospital,,False,
KMP-2027-02111,2027-07-02 14:36,Asha Pandey,Female,71-80,Chhattisgarh,Chhattisgarh District 3,Tamil,Main Police Chowki,Panchavati Center,,"Old man in dhoti kurta, cannot remember name",Reunited,2.8,False,Bharat Bharati volunteer handled
KMP-2027-02112,2027-07-09 09:54,Rajesh Chaudhary,Male,0-12,Haryana,Haryana District 1,Gujarati,Dindori Road Crossing,Central Control Room,+91 8304043434,"Old woman in white saree, widow marks",Unresolved,,False,GGTalk app used
KMP-2027-02113,2027-07-11 21:47,,Female,18-40,Bihar,Gaya,Bhojpuri,Ramkund Ghat,Panchavati Center,+91 8974823902,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,1.5,False,GGTalk app used
KMP-2027-02114,2027-08-04 21:07,Shyam Reddy,Male,41-60,Rajasthan,Bikaner,Bengali,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 8706233009,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.9,False,
KMP-2027-02115,2027-07-27 12:05,Manoj Iyer,Male,18-40,Jharkhand,Jharkhand District 2,Bhojpuri,Adgaon Parking,Rajur Bahula Center,+91 7357690178,"Child girl, pigtails, pink frock, about 6 years",Pending,,False,Brought by volunteer
KMP-2027-02116,2027-07-09 21:01,Laxmi Patil,Female,41-60,Telangana,Telangana District 3,Marathi,Trimbakeshwar Approach,Rajur Bahula Center,+91 6272871570,"Old woman in white saree, widow marks",Reunited,0.1,False,Found near ghat
KMP-2027-02117,2027-07-24 12:39,,Male,41-60,Kerala,Kerala District 2,Bhojpuri,Trimbakeshwar Approach,Central Control Room,+91 7934238352,Child missing,Reunited,1.1,False,GGTalk app used
KMP-2027-02118,2027-07-28 18:40,Sanjay Desai,Male,61-70,Kerala,Kerala District 3,Kannada,Bus Stand Nashik,Sadhugram Lost Found,,"Old woman in white saree, widow marks",Reunited,0.6,True,
KMP-2027-02119,2027-07-26 20:45,Gaurav Verma,Male,61-70,Chhattisgarh,Chhattisgarh District 2,Telugu,Bus Stand Nashik,Nashik Road Center,+91 9698942966,Man from UP,Reunited,0.8,False,Found near ghat
KMP-2027-02120,2027-08-01 20:28,Hari Joshi,Male,80+,Rajasthan,Jodhpur,Tamil,Adgaon Parking,Rajur Bahula Center,+91 8920527935,"Boy about 12, wearing school dress",Reunited,4.5,True,
KMP-2027-02121,2027-07-15 17:12,Anjali Shah,Female,18-40,Bihar,Muzaffarpur,Bengali,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9137414954,"Old man, hearing aid, wearing full pants shirt",Reunited,3.1,False,GGTalk app used
KMP-2027-02122,2027-08-12 21:50,Sita Menon,Female,71-80,Andhra Pradesh,Tirupati,Kannada,Main Police Chowki,Sadhugram Lost Found,+91 7495680533,"Boy about 12, wearing school dress",Reunited,1.9,False,Brought by volunteer
KMP-2027-02123,2027-07-27 07:54,Sita Shah,Female,18-40,Maharashtra,Mumbai,Tamil,Gauri Patangan,Rajur Bahula Center,+91 8433382419,"Old man, hearing aid, wearing full pants shirt",Reunited,17.4,False,GGTalk app used
KMP-2027-02124,2027-08-06 15:39,Kavita Shah,Female,61-70,Uttarakhand,Uttarakhand District 1,Gujarati,Takli Sangam,Panchavati Center,+91 6341404158,"Old man, hearing aid, wearing full pants shirt",Reunited,0.3,False,Police assisted
KMP-2027-02125,2027-08-01 20:36,Sita Tiwari,Female,41-60,Maharashtra,Nashik,Bhojpuri,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 9329527540,"Old man, bald, wearing vest and dhoti",Reunited,6.1,False,Police assisted
KMP-2027-02126,2027-07-09 05:02,Rakesh Iyer,Male,61-70,Kerala,Kerala District 1,Hindi,Panchavati Circle,Bharat Bharati Control Room,+91 7969828345,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.2,False,Bharat Bharati volunteer handled
KMP-2027-02127,2027-07-17 06:36,Laxmi Verma,Female,41-60,Telangana,Telangana District 2,Hindi,Kapila Sangam,Rajur Bahula Center,+91 8215620658,"Woman in green saree, has tilak on forehead",Reunited,,False,Cross-center transfer needed
KMP-2027-02128,2027-08-13 14:56,Anjali Patil,Female,18-40,Gujarat,Anand,Telugu,Trimbak Road,Adgaon Kho-Ya-Paya,,"Elderly woman, cannot speak properly, Gujarati",Reunited,0.6,False,GGTalk app used
KMP-2027-02129,2027-08-11 11:55,,Male,18-40,Jharkhand,Jharkhand District 1,Bhojpuri,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6293317975,Man from UP,Reunited,11.6,False,Cross-center transfer needed
KMP-2027-02130,2027-07-31 15:03,Anil Mehta,Male,41-60,Rajasthan,Kota,Tamil,Rajur Bahula,Bharat Bharati Control Room,+91 8671265502,"Wearing white saree, grey hair, speaks Hindi",Reunited,3.6,False,Found near ghat
KMP-2027-02131,2027-08-12 06:30,,Male,71-80,Gujarat,Mehsana,Bengali,Madsangvi Transit,Adgaon Kho-Ya-Paya,+91 9191632118,"Old man, bald, wearing vest and dhoti",Reunited,2.8,False,Announcement made on PA
KMP-2027-02132,2027-07-15 16:24,Gaurav Roy,Male,13-17,Bihar,Saran,Bhojpuri,Gauri Patangan,Police Main Control Room,+91 8924683678,Lost near ghats,Reunited,5.3,False,Police assisted
KMP-2027-02133,2027-07-26 20:13,Asha Das,Female,80+,Punjab,Punjab District 3,Maithili,Nandur Ghat,Central Control Room,,"Old woman in white saree, widow marks",Reunited,5.5,False,
KMP-2027-02134,2027-08-13 07:11,Meena Reddy,Female,71-80,Haryana,Haryana District 2,Awadhi,Kapila Sangam,Bharat Bharati Control Room,+91 9904409126,"Woman speaking Tamil, wearing silk saree",Reunited,6.2,False,Bharat Bharati volunteer handled
KMP-2027-02135,2027-07-15 06:37,Meena Singh,Female,41-60,Jharkhand,Jharkhand District 2,Awadhi,Nandur Ghat,Bharat Bharati Control Room,+91 8374519875,,Reunited,2.0,False,Brought by volunteer
KMP-2027-02136,2027-07-05 17:16,Rajesh Reddy,Unknown,41-60,Bihar,Saran,Kannada,Kushavart Kund,Rajur Bahula Center,+91 8828880329,"Man in yellow kurta, has tilak, speaks Bhojpuri",Pending,,False,Cross-center transfer needed
KMP-2027-02137,2027-07-31 12:38,Ram Krishnan,Male,13-17,West Bengal,Durgapur,Kannada,Gauri Patangan,Panchavati Center,+91 7838548126,"Young boy in blue uniform, school bag",Pending,,False,Family waiting at center
KMP-2027-02138,2027-07-06 10:44,Deepak Trivedi,Male,61-70,Maharashtra,Pune,Awadhi,Trimbak Road,Nashik Road Center,+91 6609171953,"Old man, bald, wearing vest and dhoti",Reunited,10.7,False,GGTalk app used
KMP-2027-02139,2027-07-09 17:32,,Male,61-70,Kerala,Kerala District 1,Tamil,Trimbak Road,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6327788735,"Old woman in white saree, widow marks",Reunited,0.7,False,GGTalk app used
KMP-2027-02140,2027-07-18 10:44,Seema Gupta,Female,61-70,Rajasthan,Bikaner,Awadhi,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 6665111129,Child missing,Reunited,2.1,False,Bharat Bharati volunteer handled
KMP-2027-02141,2027-08-14 15:35,Manju Pandey,Female,61-70,Rajasthan,Jodhpur,Bhojpuri,Bus Stand Nashik,Central Control Room,+91 8239206414,"Elderly woman, cannot speak properly, Gujarati",Reunited,4.4,False,GGTalk app used
KMP-2027-02142,2027-07-26 18:19,Saraswati Patel,Female,41-60,Tamil Nadu,Madurai,Maithili,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,+91 9666028682,"Elderly woman, cannot speak properly, Gujarati",Reunited,7.6,False,Bharat Bharati volunteer handled
KMP-2027-02143,2027-07-01 08:35,,Male,61-70,Chhattisgarh,Chhattisgarh District 1,Maithili,Laxmi Narayan Ghat,Central Control Room,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,3.1,False,Found near ghat
KMP-2027-02144,2027-07-01 08:00,,Female,61-70,Assam,Assam District 1,Bengali,Panchavati Circle,Police Main Control Room,+91 8668847009,Lost near ghats,Reunited,2.7,False,Found near ghat
KMP-2027-02145,2027-08-10 14:24,Mahesh Nair,Male,61-70,Assam,Assam District 2,Bhojpuri,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9943752721,"Man in saffron kurta, has rudraksha mala",Reunited,2.3,False,Family waiting at center
KMP-2027-02146,2027-08-02 08:39,Sohan Joshi,Male,61-70,Rajasthan,Jodhpur,Gujarati,Trimbakeshwar Approach,Panchavati Center,+91 9282824458,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.4,False,Cross-center transfer needed
KMP-2027-02147,2027-07-01 13:30,,Male,80+,Bihar,Darbhanga,Awadhi,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 8780102797,"Wearing white saree, grey hair, speaks Hindi",Reunited,9.6,False,
KMP-2027-02148,2027-07-08 07:28,Reena Pandey,Female,61-70,Tamil Nadu,Trichy,Bhojpuri,Takli Sangam,Rajur Bahula Center,+91 8723414808,Child missing,Reunited,1.8,False,Cross-center transfer needed
KMP-2027-02149,2027-07-08 12:07,Usha Shah,Female,41-60,Delhi,Delhi District 3,Tamil,Main Police Chowki,Police Main Control Room,+91 8586065002,"Woman speaking Tamil, wearing silk saree",Reunited,6.3,False,Bharat Bharati volunteer handled
KMP-2027-02150,2027-07-18 12:28,Vinod Tiwari,Male,41-60,Telangana,Telangana District 2,Bhojpuri,Adgaon Parking,Bharat Bharati Control Room,+91 9619017337,"Elderly man with walking stick, hard of hearing",Reunited,2.9,False,Bharat Bharati volunteer handled
KMP-2027-02151,2027-07-12 10:52,Kavita Menon,Female,61-70,Assam,Assam District 3,Hindi,Main Police Chowki,Central Control Room,+91 9456600530,,Pending,,False,
KMP-2027-02152,2027-08-06 07:36,,Male,41-60,Telangana,Telangana District 3,Gujarati,Dindori Road Crossing,Sadhugram Lost Found,+91 6446302900,"Old man confused, keeps asking for Ramkund",Reunited,0.5,False,Announcement made on PA
KMP-2027-02153,2027-07-16 11:23,Dinesh Joshi,Male,41-60,Maharashtra,Solapur,Kannada,Rajur Bahula,Panchavati Center,+91 9461029295,"Girl child about 5 years, red bindi, crying",Reunited,9.5,False,GGTalk app used
KMP-2027-02154,2027-08-01 20:48,Ashok Menon,Male,18-40,Bihar,Darbhanga,Maithili,Nandur Ghat,Rajur Bahula Center,+91 6664087343,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,4.8,False,Brought by volunteer
KMP-2027-02155,2027-08-09 20:32,,Male,80+,Jharkhand,Jharkhand District 1,Hindi,Nandur Ghat,Panchavati Center,+91 7569595332,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.4,False,Cross-center transfer needed
KMP-2027-02156,2027-07-06 05:59,Ravi Kumar,Male,18-40,Delhi,Delhi District 3,Gujarati,Dasak Ghat,Nashik Road Center,+91 6836875369,"Man in saffron kurta, has rudraksha mala",Reunited,0.6,False,Announcement made on PA
KMP-2027-02157,2027-08-01 08:04,Bharat Mishra,Male,0-12,Delhi,Delhi District 2,Bhojpuri,Dasak Ghat,Rajur Bahula Center,+91 8556721501,"Child girl, pigtails, pink frock, about 6 years",Reunited,7.3,False,Announcement made on PA
KMP-2027-02158,2027-08-12 21:19,Rohit Reddy,Male,13-17,Kerala,Kerala District 3,Telugu,Ramkund Ghat,Rajur Bahula Center,+91 6643335609,"Child girl, pigtails, pink frock, about 6 years",Reunited,4.7,False,Police assisted
KMP-2027-02159,2027-07-30 05:22,Ashok Dubey,Male,61-70,Uttarakhand,Uttarakhand District 3,Bengali,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8135687764,"Old man in dhoti kurta, cannot remember name",Reunited,2.4,True,
KMP-2027-02160,2027-07-22 12:28,Rekha Chaudhary,Female,61-70,Uttar Pradesh,Gorakhpur,Gujarati,Trimbak Road,Police Main Control Room,+91 9659090297,Man from UP,Reunited,15.4,False,
KMP-2027-02161,2027-07-03 21:23,,Male,41-60,Uttarakhand,Uttarakhand District 3,Bengali,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,,"Old man in dhoti kurta, cannot remember name",Reunited,4.6,False,Bharat Bharati volunteer handled
KMP-2027-02162,2027-08-12 18:02,Shanti Shah,Female,61-70,Gujarat,Surat,Telugu,Kapila Sangam,Rajur Bahula Center,+91 9460747342,"Old woman in white saree, widow marks",Unresolved,,False,Police assisted
KMP-2027-02163,2027-08-10 19:30,Sohan Desai,Male,71-80,Andhra Pradesh,Visakhapatnam,Tamil,Sadhugram Gate 2,Panchavati Center,+91 8899991421,"Wearing white saree, grey hair, speaks Hindi",Reunited,1.6,False,GGTalk app used
KMP-2027-02164,2027-07-14 15:31,Kanta Shah,Female,0-12,Assam,Assam District 2,Telugu,Nashik Road Station,Sadhugram Lost Found,+91 9262402005,Man from UP,Reunited,4.0,True,
KMP-2027-02165,2027-07-16 08:25,Rajesh Sharma,Male,13-17,Maharashtra,Solapur,Marathi,Kapila Sangam,Central Control Room,+91 8722613048,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,4.6,False,Police assisted
KMP-2027-02166,2027-08-11 16:02,Parvati Chaudhary,Female,13-17,Andhra Pradesh,Visakhapatnam,Telugu,Kushavart Kund,Central Control Room,+91 9812497564,"Old man confused, keeps asking for Ramkund",Reunited,0.1,False,Family waiting at center
KMP-2027-02167,2027-08-08 12:21,,Male,71-80,Kerala,Kerala District 3,Maithili,Gauri Patangan,Panchavati Center,+91 9433041451,Child missing,Transferred to hospital,,False,Brought by volunteer
KMP-2027-02168,2027-07-21 21:58,Asha Joshi,Female,41-60,Odisha,Odisha District 1,Maithili,Sadhugram Gate 1,Rajur Bahula Center,+91 8489574969,"Old man in dhoti kurta, cannot remember name",Reunited,1.1,True,Found near ghat
KMP-2027-02169,2027-08-14 12:42,Durga Patel,Female,61-70,Delhi,Delhi District 3,Hindi,Main Police Chowki,Central Control Room,+91 9530975920,Man from UP,Reunited,1.2,False,GGTalk app used
KMP-2027-02170,2027-07-07 14:00,Ravi Sinha,Male,61-70,Assam,Assam District 3,Kannada,Trimbak Road,Adgaon Kho-Ya-Paya,+91 7439493133,"Woman in green saree, has tilak on forehead",Reunited,3.5,False,Brought by volunteer
KMP-2027-02171,2027-07-02 12:54,Ankit Sharma,Male,61-70,Bihar,Bhagalpur,Awadhi,Panchavati Circle,Sadhugram Lost Found,+91 6339313733,"Old man, bald, wearing vest and dhoti",Reunited,0.8,False,
KMP-2027-02172,2027-07-23 12:26,Shyam Dubey,Male,41-60,Rajasthan,Udaipur,Bengali,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 6266201861,"Boy about 12, wearing school dress",Reunited,2.4,False,
KMP-2027-02173,2027-08-05 06:40,Saroj Nair,Female,61-70,Kerala,Kerala District 2,Kannada,Trimbak Road,Police Main Control Room,+91 8139862434,"Girl child about 5 years, red bindi, crying",Reunited,9.4,False,
KMP-2027-02174,2027-07-17 19:05,,Female,61-70,Karnataka,Mysuru,Tamil,Gauri Patangan,Panchavati Center,+91 6384601421,"Old man in dhoti kurta, cannot remember name",Reunited,0.4,False,Found near ghat
KMP-2027-02175,2027-08-07 08:53,Bharat Rao,Male,71-80,Rajasthan,Ajmer,Hindi,Dindori Road Crossing,Rajur Bahula Center,+91 9893001731,"Woman with three children, lost husband",Reunited,2.8,False,
KMP-2027-02176,2027-07-25 05:45,Mohan Menon,Male,18-40,Tamil Nadu,Salem,Marathi,Bus Stand Nashik,Sadhugram Lost Found,+91 8890212452,Lost near ghats,Reunited,1.2,False,Found near ghat
KMP-2027-02177,2027-07-23 15:24,Santosh Shukla,Male,18-40,West Bengal,Bardhaman,Gujarati,Trimbakeshwar Approach,Police Main Control Room,,"Old woman, white clothes, lost memory",Reunited,2.3,False,
KMP-2027-02178,2027-08-12 16:17,Shyam Singh,Male,41-60,Madhya Pradesh,Rewa,Gujarati,Sadhugram Gate 2,Panchavati Center,,Man from UP,Pending,,False,Police assisted
KMP-2027-02179,2027-07-01 19:10,Mukesh Shah,Male,61-70,Karnataka,Davangere,Bengali,Bus Stand Nashik,Bharat Bharati Control Room,+91 7848530945,"Elderly man with walking stick, hard of hearing",Reunited,1.5,False,
KMP-2027-02180,2027-07-16 12:09,Radha Mehta,Female,13-17,Tamil Nadu,Coimbatore,Kannada,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 7584581839,"Boy about 12, wearing school dress",Pending,,False,Found near ghat
KMP-2027-02181,2027-07-26 14:37,Vijay Dubey,Male,71-80,Bihar,Darbhanga,Tamil,Sadhugram Gate 2,Nashik Road Center,+91 8918530890,"Old man confused, keeps asking for Ramkund",Reunited,0.9,True,Bharat Bharati volunteer handled
KMP-2027-02182,2027-07-22 12:25,Ajay Roy,Male,80+,Haryana,Haryana District 2,Maithili,Gauri Patangan,Rajur Bahula Center,+91 6837386725,,Reunited,0.8,False,Bharat Bharati volunteer handled
KMP-2027-02183,2027-07-20 06:58,Ravi Patil,Male,71-80,Odisha,Odisha District 2,Maithili,Rajur Bahula,Police Main Control Room,+91 8361269012,Lost near ghats,Reunited,0.9,False,Cross-center transfer needed
KMP-2027-02184,2027-07-16 18:08,Kanta Singh,Female,13-17,Haryana,Haryana District 2,Awadhi,Panchavati Circle,Central Control Room,+91 6269135218,"Woman in green saree, has tilak on forehead",Reunited,3.0,False,Family waiting at center
KMP-2027-02185,2027-08-01 12:16,,Female,41-60,Tamil Nadu,Salem,Marathi,Trimbakeshwar Approach,Panchavati Center,+91 6485988146,"Old man, hearing aid, wearing full pants shirt",Reunited,1.9,False,GGTalk app used
KMP-2027-02186,2027-07-24 20:35,Santosh Tiwari,Male,41-60,Andhra Pradesh,Tirupati,Telugu,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,,"Elderly man with walking stick, hard of hearing",Reunited,6.1,False,
KMP-2027-02187,2027-07-27 09:04,Saroj Shukla,Female,13-17,Tamil Nadu,Madurai,Hindi,Kushavart Kund,Police Main Control Room,,"Old man confused, keeps asking for Ramkund",Reunited,8.1,False,Family waiting at center
KMP-2027-02188,2027-08-08 17:26,Ajay Sharma,Male,71-80,Chhattisgarh,Chhattisgarh District 1,Bhojpuri,Laxmi Narayan Ghat,Central Control Room,,"Woman with three children, lost husband",Reunited,0.4,False,Cross-center transfer needed
KMP-2027-02189,2027-08-13 19:05,,Female,80+,Odisha,Odisha District 1,Hindi,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,,"Old man, hearing aid, wearing full pants shirt",Reunited,,False,
KMP-2027-02190,2027-07-01 10:41,Suresh Dubey,Male,71-80,Haryana,Haryana District 1,Maithili,Takli Sangam,Rajur Bahula Center,+91 6617947103,"Old man confused, keeps asking for Ramkund",Reunited,8.9,False,GGTalk app used
KMP-2027-02191,2027-08-07 19:42,Kamla Shah,Female,0-12,Gujarat,Rajkot,Hindi,Adgaon Parking,Panchavati Center,+91 6454522255,"Woman speaking Tamil, wearing silk saree",Reunited,3.6,False,Brought by volunteer
KMP-2027-02192,2027-08-04 17:50,Vimla Roy,Female,71-80,Punjab,Punjab District 2,Tamil,Takli Sangam,Panchavati Center,+91 6643162978,"Girl child about 5 years, red bindi, crying",Reunited,0.2,False,Cross-center transfer needed
KMP-2027-02193,2027-07-23 16:40,Sangeeta Patel,Female,41-60,Uttarakhand,Uttarakhand District 1,Telugu,Laxmi Narayan Ghat,Central Control Room,+91 7613292490,"Woman speaking Tamil, wearing silk saree",Reunited,3.1,False,
KMP-2027-02194,2027-08-08 21:00,Pooja Desai,Female,0-12,Kerala,Kerala District 1,Bhojpuri,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6576527390,"Old woman, white clothes, lost memory",Reunited,5.7,False,Family waiting at center
KMP-2027-02195,2027-07-21 10:00,,Male,41-60,Uttar Pradesh,Varanasi,Bengali,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 7324198509,"Young boy in blue uniform, school bag",Reunited,3.3,True,Bharat Bharati volunteer handled
KMP-2027-02196,2027-07-07 14:03,Geeta Pillai,Female,71-80,Tamil Nadu,Coimbatore,Marathi,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,,"Old woman, white clothes, lost memory",Reunited,2.6,False,
KMP-2027-02197,2027-08-12 16:01,Sangeeta Mishra,Female,80+,Karnataka,Bengaluru,Hindi,Panchavati Circle,Bharat Bharati Control Room,+91 6748242984,"Girl child about 5 years, red bindi, crying",Reunited,7.1,False,Bharat Bharati volunteer handled
KMP-2027-02198,2027-07-31 18:15,Pushpa Menon,Female,41-60,Uttarakhand,Uttarakhand District 1,Marathi,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 8193445905,"Woman speaking Tamil, wearing silk saree",Reunited,11.6,False,
KMP-2027-02199,2027-07-28 05:10,Anjali Menon,Female,61-70,Bihar,Patna,Bhojpuri,Takli Sangam,Nashik Road Center,+91 8897243592,"Young boy in blue uniform, school bag",Reunited,2.4,False,
KMP-2027-02200,2027-08-01 20:44,Sangeeta Verma,Female,13-17,Telangana,Telangana District 1,Marathi,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,,"Old man, bald, wearing vest and dhoti",Reunited,2.5,False,Family waiting at center
KMP-2027-02201,2027-07-31 08:20,Vimla Das,Female,71-80,Bihar,Bhagalpur,Tamil,Sadhugram Gate 1,Bharat Bharati Control Room,+91 7205907182,"Child in red shirt, about 8-10 years, crying",Reunited,1.2,False,GGTalk app used
KMP-2027-02202,2027-07-05 20:57,Bharat Roy,Male,61-70,West Bengal,Kolkata,Hindi,Madsangvi Transit,Bharat Bharati Control Room,+91 7576386097,"Old man, hearing aid, wearing full pants shirt",Reunited,2.1,False,Police assisted
KMP-2027-02203,2027-07-08 07:59,Mamta Pandey,Female,71-80,West Bengal,Bardhaman,Kannada,Bus Stand Nashik,Adgaon Kho-Ya-Paya,,"Child in red shirt, about 8-10 years, crying",Reunited,0.4,False,
KMP-2027-02204,2027-08-08 17:22,Sanjay Kumar,Male,61-70,Madhya Pradesh,Satna,Hindi,Gauri Patangan,Sadhugram Lost Found,+91 6588635270,"Wearing white saree, grey hair, speaks Hindi",Reunited,0.3,False,Cross-center transfer needed
KMP-2027-02205,2027-07-29 09:54,Manju Dubey,Female,18-40,Haryana,Haryana District 3,Bengali,Takli Sangam,Bharat Bharati Control Room,,"Woman in green saree, has tilak on forehead",Pending,,False,
KMP-2027-02206,2027-07-19 17:27,Sanjay Patil,Male,0-12,Bihar,Muzaffarpur,Maithili,Sadhugram Gate 2,Sadhugram Lost Found,+91 9440487432,Man from UP,Reunited,1.0,False,Cross-center transfer needed
KMP-2027-02207,2027-07-04 12:33,,Male,0-12,Madhya Pradesh,Ujjain,Telugu,Main Police Chowki,Panchavati Center,+91 8529852541,"Woman in green saree, has tilak on forehead",Reunited,1.1,False,Bharat Bharati volunteer handled
KMP-2027-02208,2027-07-28 13:37,Dinesh Gupta,Male,61-70,Uttarakhand,Uttarakhand District 2,Hindi,Nandur Ghat,Central Control Room,+91 7205816736,"Elderly woman, cannot speak properly, Gujarati",Reunited,4.1,False,
KMP-2027-02209,2027-07-28 12:40,Radha Mehta,Female,80+,Bihar,Gaya,Maithili,Sadhugram Gate 1,Central Control Room,+91 8788018729,"Old woman in white saree, widow marks",Reunited,4.6,False,GGTalk app used
KMP-2027-02210,2027-08-03 12:00,Ankit Rao,Male,61-70,Haryana,Haryana District 1,Telugu,Madsangvi Transit,Bharat Bharati Control Room,,Old woman,Reunited,13.6,False,Announcement made on PA
KMP-2027-02211,2027-07-28 20:02,Anil Tiwari,Male,71-80,Punjab,Punjab District 3,Telugu,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 9366942303,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,12.1,False,
KMP-2027-02212,2027-07-02 07:58,Kamla Patil,Female,71-80,Maharashtra,Pune,Awadhi,Sadhugram Gate 1,Police Main Control Room,+91 7608704831,"Child girl, pigtails, pink frock, about 6 years",Reunited,3.4,False,Cross-center transfer needed
KMP-2027-02213,2027-08-08 09:24,Vijay Pandey,Male,0-12,Punjab,Punjab District 1,Bengali,Kapila Sangam,Police Main Control Room,+91 9712588308,"Old man in dhoti kurta, cannot remember name",Transferred to hospital,,False,Family waiting at center
KMP-2027-02214,2027-08-14 17:11,Saroj Patel,Female,61-70,Bihar,Patna,Awadhi,Bus Stand Nashik,Police Main Control Room,+91 8137831913,,Reunited,15.1,False,Cross-center transfer needed
KMP-2027-02215,2027-07-22 09:56,Sunil Menon,Male,71-80,Rajasthan,Bikaner,Gujarati,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,+91 9725527572,Man from UP,Reunited,12.5,False,Bharat Bharati volunteer handled
KMP-2027-02216,2027-07-28 10:44,,Male,71-80,West Bengal,Asansol,Marathi,Dasak Ghat,Bharat Bharati Control Room,+91 9232377746,"Woman speaking Tamil, wearing silk saree",Reunited,6.3,False,Announcement made on PA
KMP-2027-02217,2027-07-07 14:46,Mohan Dubey,Male,41-60,Odisha,Odisha District 2,Tamil,Sadhugram Gate 2,Central Control Room,,"Girl child about 5 years, red bindi, crying",Reunited,2.3,False,Announcement made on PA
KMP-2027-02218,2027-07-04 15:36,Bharat Reddy,Male,0-12,Delhi,Delhi District 2,Hindi,Sadhugram Gate 2,Panchavati Center,,"Man in saffron kurta, has rudraksha mala",Pending,,False,Police assisted
KMP-2027-02219,2027-07-14 19:37,Kanta Rao,Female,61-70,Delhi,Delhi District 1,Bhojpuri,Laxmi Narayan Ghat,Rajur Bahula Center,+91 7624591017,"Elderly man with walking stick, hard of hearing",Reunited,3.9,False,Cross-center transfer needed
KMP-2027-02220,2027-08-10 07:15,Kavita Kumar,Female,13-17,Telangana,Telangana District 1,Hindi,Rajur Bahula,Central Control Room,,"Woman in green saree, has tilak on forehead",Reunited,0.8,False,Cross-center transfer needed
KMP-2027-02221,2027-07-14 09:52,Gaurav Yadav,Male,61-70,Chhattisgarh,Chhattisgarh District 2,Gujarati,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 6283105861,"Man in saffron kurta, has rudraksha mala",Pending,,False,Brought by volunteer
KMP-2027-02222,2027-08-07 08:15,Rekha Roy,Female,71-80,Maharashtra,Solapur,Telugu,Bus Stand Nashik,Central Control Room,+91 8322478829,"Man in yellow kurta, has tilak, speaks Bhojpuri",Reunited,2.3,False,Announcement made on PA
KMP-2027-02223,2027-08-11 06:33,Lalita Tiwari,Female,18-40,Assam,Assam District 1,Bhojpuri,Ramkund Ghat,Nashik Road Center,,"Girl child about 5 years, red bindi, crying",Reunited,1.9,False,
KMP-2027-02224,2027-07-01 11:28,Kamla Trivedi,Female,71-80,Assam,Assam District 3,Bhojpuri,Madsangvi Transit,Rajur Bahula Center,+91 7680155897,Child missing,Reunited,0.4,False,Announcement made on PA
